rooms	studio	total_area	living_area	kitchen_area	prepayment	balconies	floor	floors	deposit	ceiling_height	gaz	garbage_chute	building_year	rent	refit_cosm	refit_design	refit_euro	refit_rnv	view_from_windows_both	view_from_windows_street	view_from_windows_yard	utility_bills_by_counters	utility_bills_no	utility_bills_yes	walls_block	walls_brick	walls_ferroc	walls_mixed	walls_mono	walls_panel	ceiling_type_concr	ceiling_type_ferroc	ceiling_type_mixed	ceiling_type_mono	ceiling_type_wood	холодильник	интернет	посудомоечная машина	фитнес	кондиционер	стиральная машина	телевизор	закрытая территория	парк	мебель на кухне	можно с детьми	микроволновая печь	плита	мебель в комнатах	можно с животными
0.3333333333333333	0	0.3423180592991914	0.10869565217391305	0.125	1.4285714285714286e-6	0.3333333333333333	0.0	0.058823529411764705	0.21428571428571427	0.3333333333333333	1	0	0.7096774193548387	5	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
0.3333333333333333	0	0.18598382749326145	0.1800152555301297	0.07142857142857142	1.4285714285714286e-6	0.3333333333333333	0.16129032258064516	0.11764705882352941	0.12857142857142856	0.38000000000000006	0	0	0.0846774193548387	4	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1
0.3333333333333333	0	0.21293800539083557	0.1800152555301297	0.10714285714285714	0.0	0.3333333333333333	0.45161290322580644	0.6470588235294118	0.11142857142857143	0.25999999999999995	1	1	0.907258064516129	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1
0.3333333333333333	0	0.1967654986522911	0.16895499618611748	0.10982142857142858	0.0	0.3333333333333333	0.6774193548387096	0.6764705882352942	0.08571428571428572	0.24666666666666673	1	1	0.967741935483871	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0
0.3333333333333333	0	0.20485175202156333	0.18764302059496568	0.16964285714285715	0.0	0.3333333333333333	0.25806451612903225	0.7352941176470589	0.12142857142857143	0.24000000000000007	1	1	0.9637096774193549	4	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1
0.1111111111111111	0	0.08355795148247978	0.057971014492753624	0.08035714285714286	0.0	0.3333333333333333	0.1935483870967742	0.4411764705882353	0.06428571428571428	0.21666666666666665	1	0	0.9435483870967742	2	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1
0.2222222222222222	0	0.18059299191374664	0.1800152555301297	0.15178571428571427	0.0	0.3333333333333333	0.0967741935483871	0.2647058823529412	0.22857142857142856	0.25999999999999995	0	0	0.9919354838709677	5	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.2222222222222222	0	0.12398921832884097	0.10373760488176964	0.07142857142857142	0.0	0.3333333333333333	0.25806451612903225	0.23529411764705882	0.1362857142857143	0.24000000000000007	1	0	0.9637096774193549	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.2222222222222222	0	0.14555256064690028	0.04462242562929062	0.30892857142857144	1.4285714285714286e-6	0.3333333333333333	0.41935483870967744	0.6176470588235294	0.0	0.2666666666666666	0	0	0.9838709677419355	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0.2222222222222222	0	0.12587601078167115	0.10373760488176964	0.08035714285714286	0.0	0.0	0.0967741935483871	0.5	0.08571428571428572	0.2333333333333334	0	1	0.9516129032258065	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.2222222222222222	0	0.14555256064690028	0.09610983981693363	0.08035714285714286	0.0	0.3333333333333333	0.22580645161290322	0.23529411764705882	0.14285714285714285	0.25999999999999995	0	0	0.9919354838709677	5	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0
0.3333333333333333	0	0.14339622641509434	0.15331807780320367	0.05178571428571428	0.0	0.6666666666666666	0.03225806451612903	0.20588235294117646	0.07142857142857142	0.26333333333333336	1	1	0.7741935483870968	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0
0.0	1	0.0646900269541779	0.057971014492753624	0.0	0.0	0.0	0.3548387096774194	0.35294117647058826	0.04	0.26333333333333336	1	1	0.9314516129032258	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
0.0	1	0.04177897574123989	0.05225019069412662	0.1142857142857143	0.0	0.0	0.12903225806451613	0.47058823529411764	0.06142857142857143	0.16666666666666666	0	0	0.9758064516129032	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1
0.0	1	0.06172506738544474	0.05415713196033562	0.03571428571428571	0.09285714285714286	0.0	0.3870967741935484	0.5882352941176471	0.09285714285714286	0.2333333333333334	0	1	0.9516129032258065	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0
0.0	1	0.0646900269541779	0.08085430968726164	0.20535714285714285	0.0	0.3333333333333333	0.03225806451612903	0.17647058823529413	0.07414285714285715	0.25666666666666665	0	0	0.9879032258064516	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.06873315363881402	0.06292906178489703	0.16517857142857142	0.0	0.0	0.3870967741935484	0.47058823529411764	0.08571428571428572	0.16666666666666666	0	0	0.9758064516129032	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1
0.1111111111111111	0	0.07816711590296496	0.04271548436308162	0.16071428571428573	0.0	0.3333333333333333	0.3870967741935484	0.35294117647058826	0.07857142857142857	0.25999999999999995	1	0	0.9919354838709677	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1
0.1111111111111111	0	0.05929919137466307	0.016399694889397406	0.03571428571428571	1.4285714285714286e-6	0.3333333333333333	0.06451612903225806	0.08823529411764706	0.07142857142857142	0.16666666666666666	1	0	0.7419354838709677	3	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0
0.0	1	0.05121293800539083	0.08466819221967964	0.026785714285714284	0.0	0.3333333333333333	0.5483870967741935	0.5	0.06428571428571428	0.27999999999999997	1	0	0.9596774193548387	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.1078167115902965	0.11517925247902365	0.08035714285714286	1.4285714285714286e-6	0.3333333333333333	0.2903225806451613	0.29411764705882354	0.03571428571428571	0.2333333333333334	1	1	0.8709677419354839	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
0.4444444444444444	0	0.5148247978436657	0.4012204424103738	0.13392857142857142	0.0	0.0	0.16129032258064516	0.058823529411764705	0.22857142857142856	0.26333333333333336	1	0	0.4274193548387097	5	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.2222222222222222	0	0.11428571428571428	0.12280701754385967	0.06696428571428571	1.4285714285714286e-6	0.0	0.16129032258064516	0.20588235294117646	0.06428571428571428	0.16666666666666666	1	1	0.7862903225806451	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	0
0.2222222222222222	0	0.12398921832884097	0.11899313501144165	0.044642857142857144	0.0	0.0	0.03225806451612903	0.08823529411764706	0.10714285714285714	0.26333333333333336	1	0	0.7338709677419355	3	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1
0.1111111111111111	0	0.09433962264150944	0.048436308161708616	0.16964285714285715	0.0	0.3333333333333333	0.1935483870967742	0.47058823529411764	0.05	0.2833333333333334	1	0	0.9919354838709677	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0
0.0	1	0.06199460916442048	0.01754385964912281	0.15267857142857144	1.4285714285714286e-6	0.3333333333333333	0.25806451612903225	0.35294117647058826	0.0	0.25999999999999995	0	0	0.9919354838709677	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.3333333333333333	0	0.19137466307277629	0.1952707856598017	0.08035714285714286	0.0	0.3333333333333333	0.16129032258064516	0.4411764705882353	0.09285714285714286	0.3	1	1	0.9233870967741935	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1
0.1111111111111111	0	0.04851752021563342	0.05034324942791762	0.026785714285714284	0.0	0.0	0.2903225806451613	0.23529411764705882	0.05	0.24000000000000007	0	0	0.9798387096774194	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0
0.3333333333333333	0	0.24528301886792453	0.1838291380625477	0.09821428571428571	0.0	0.0	0.1935483870967742	0.20588235294117646	0.2857142857142857	0.24000000000000007	1	0	0.9637096774193549	5	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.0	1	0.03504043126684636	0.008771929824561403	0.10178571428571428	1.4285714285714286e-6	0.0	0.3225806451612903	0.6764705882352942	0.03571428571428571	0.25999999999999995	0	0	0.9919354838709677	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1
0.0	1	0.04851752021563342	0.05034324942791762	0.017857142857142856	0.0	0.0	0.0967741935483871	0.11764705882352941	0.10571428571428572	0.26333333333333336	1	0	0.5201612903225806	3	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1
0.3333333333333333	0	0.4452830188679245	0.3485888634630054	0.21071428571428572	0.0	0.6666666666666666	0.2903225806451613	0.6764705882352942	0.15	0.3	1	1	0.9233870967741935	5	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0
0.0	1	0.0431266846361186	0.011441647597254006	0.11696428571428572	1.4285714285714286e-6	0.3333333333333333	0.22580645161290322	0.6470588235294118	0.0	0.2666666666666666	0	0	0.9838709677419355	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.3333333333333333	0	0.2183288409703504	0.2181540808543097	0.10714285714285714	1.4285714285714286e-6	0.3333333333333333	0.22580645161290322	0.6470588235294118	0.05714285714285714	0.2833333333333334	1	0	0.9717741935483871	2	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1
0.1111111111111111	0	0.0646900269541779	0.06559877955758962	0.044642857142857144	1.4285714285714286e-6	0.3333333333333333	0.12903225806451613	0.08823529411764706	0.02142857142857143	0.16666666666666666	1	0	0.782258064516129	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0
0.1111111111111111	0	0.09973045822102426	0.06559877955758962	0.0625	0.0	0.0	0.03225806451612903	0.08823529411764706	0.1	0.26333333333333336	1	0	0.2782258064516129	3	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1
0.0	1	0.05929919137466307	0.06559877955758962	0.14732142857142858	0.0	0.0	0.22580645161290322	0.20588235294117646	0.11428571428571428	0.2666666666666666	1	0	0.9838709677419355	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1
0.3333333333333333	0	0.25067385444743934	0.28680396643783374	0.0625	0.0	0.3333333333333333	0.03225806451612903	0.29411764705882354	0.12857142857142856	0.2333333333333334	0	0	0.8991935483870968	4	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
0.2222222222222222	0	0.1320754716981132	0.04004576659038902	0.2839285714285714	1.4285714285714286e-6	0.3333333333333333	0.06451612903225806	0.11764705882352941	0.09428571428571429	0.25	0	0	0.6975806451612904	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
0.3333333333333333	0	0.1347708894878706	0.12280701754385967	0.11607142857142858	0.0	0.0	0.06451612903225806	0.08823529411764706	0.15714285714285714	0.3	0	0	0.5	5	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0
0.1111111111111111	0	0.07816711590296496	0.06254767353165522	0.09999999999999999	0.0	0.3333333333333333	0.03225806451612903	0.29411764705882354	0.07857142857142857	0.25666666666666665	0	0	0.9879032258064516	3	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1
0.1111111111111111	0	0.07277628032345014	0.020976353928299014	0.17232142857142857	1.4285714285714286e-6	0.0	0.03225806451612903	0.6470588235294118	0.0	0.25999999999999995	0	0	0.9919354838709677	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.1111111111111111	0	0.09137466307277628	0.06636155606407322	0.06607142857142857	0.0	0.6666666666666666	0.3870967741935484	0.4117647058823529	0.041428571428571426	0.25999999999999995	1	0	0.907258064516129	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.2222222222222222	0	0.11590296495956873	0.03508771929824561	0.25357142857142856	1.4285714285714286e-6	0.3333333333333333	0.03225806451612903	0.058823529411764705	0.06857142857142857	0.3666666666666667	1	0	0.7298387096774194	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1
0.3333333333333333	0	0.2776280323450135	0.2372234935163997	0.09821428571428571	0.0	0.0	0.16129032258064516	0.4117647058823529	0.12857142857142856	0.4000000000000001	1	1	0.9112903225806451	4	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.0	1	0.046630727762803234	0.057971014492753624	0.044642857142857144	0.0	0.0	0.1935483870967742	0.23529411764705882	0.07142857142857142	0.24000000000000007	1	0	0.9798387096774194	3	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0
0.2222222222222222	0	0.1105121293800539	0.12280701754385967	0.08035714285714286	0.0	0.3333333333333333	0.0967741935483871	0.23529411764705882	0.17142857142857143	0.2833333333333334	0	0	0.9717741935483871	5	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0
0.1111111111111111	0	0.08355795148247978	0.09610983981693363	0.09821428571428571	0.0	0.0	0.12903225806451613	0.29411764705882354	0.07857142857142857	0.3	0	0	0.9233870967741935	4	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0
0.3333333333333333	0	0.19137466307277629	0.1990846681922197	0.07142857142857142	0.0	0.0	0.0967741935483871	0.08823529411764706	0.11428571428571428	0.26333333333333336	1	0	0.4112903225806452	4	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0
0.2222222222222222	0	0.18328840970350405	0.05682684973302822	0.23214285714285715	0.0	0.0	0.06451612903225806	0.20588235294117646	0.5	0.2666666666666666	0	0	0.9838709677419355	6	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0
0.1111111111111111	0	0.05929919137466307	0.06559877955758962	0.04017857142857143	0.0	0.3333333333333333	0.03225806451612903	0.08823529411764706	0.04285714285714286	0.2333333333333334	0	0	0.7620967741935484	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0
0.1111111111111111	0	0.09164420485175202	0.027078565980167814	0.08035714285714286	0.0	0.3333333333333333	0.12903225806451613	0.08823529411764706	0.08571428571428572	0.26333333333333336	0	0	0.4112903225806452	3	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.3333333333333333	0	0.21024258760107817	0.12166285278413426	0.22678571428571428	0.0	0.3333333333333333	0.22580645161290322	0.3235294117647059	0.19285714285714287	0.25	1	1	0.9596774193548387	5	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0
0.4444444444444444	0	0.555256064690027	0.2715484363081617	0.625	0.0	0.0	0.0967741935483871	0.23529411764705882	0.9285714285714286	0.4333333333333333	1	0	0.967741935483871	7	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0
0.0	1	0.03773584905660377	0.06178489702517163	0.10714285714285714	0.0	0.0	0.22580645161290322	0.47058823529411764	0.06	0.16666666666666666	0	0	0.9758064516129032	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0
0.3333333333333333	0	0.24528301886792453	0.2562929061784897	0.13392857142857142	1.4285714285714286e-6	0.0	0.12903225806451613	0.11764705882352941	0.12857142857142856	0.38000000000000006	1	0	0.0846774193548387	4	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0
0.1111111111111111	0	0.09703504043126684	0.028985507246376815	0.21785714285714283	1.4285714285714286e-6	0.3333333333333333	0.03225806451612903	0.4411764705882353	0.05142857142857143	0.21666666666666665	0	1	0.9435483870967742	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.09973045822102426	0.08466819221967964	0.08035714285714286	0.0	0.0	0.12903225806451613	0.20588235294117646	0.15714285714285714	0.2833333333333334	1	0	0.9717741935483871	5	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
0.1111111111111111	0	0.0673854447439353	0.05034324942791762	0.08928571428571429	0.0	0.3333333333333333	0.06451612903225806	0.29411764705882354	0.10714285714285714	0.3366666666666666	0	0	0.8629032258064516	3	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0
0.0	1	0.03450134770889488	0.04271548436308162	0.026785714285714284	1.4285714285714286e-6	0.3333333333333333	0.41935483870967744	0.38235294117647056	0.05285714285714286	0.2333333333333334	1	0	0.9798387096774194	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0
0.4444444444444444	0	0.4339622641509434	0.37452326468344777	0.1875	0.0	0.0	0.1935483870967742	0.23529411764705882	0.6142857142857143	0.27333333333333326	1	0	0.967741935483871	6	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0
0.1111111111111111	0	0.10485175202156334	0.048054919908466824	0.13035714285714287	1.4285714285714286e-6	0.3333333333333333	0.3225806451612903	0.6764705882352942	0.05714285714285714	0.2333333333333334	1	0	0.9879032258064516	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
0.0	1	0.04851752021563342	0.012967200610221207	0.026785714285714284	0.0	0.3333333333333333	0.3548387096774194	0.4411764705882353	0.07142857142857142	0.2666666666666666	0	0	0.9838709677419355	3	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1111111111111111	0	0.07277628032345014	0.05034324942791762	0.07142857142857142	0.045714285714285714	0.0	0.5806451612903226	0.5	0.045714285714285714	0.27333333333333326	1	0	0.967741935483871	2	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0
